0,https://v.daum.net/v/20230626145104662,비즈워치,권미란,"신라젠, 국내 연구소·미국 자회사 확장 이전",2023-06-26,2023,6,26,0,1,0.9942407
1,https://v.daum.net/v/20230627115111258,지디넷코리아,주문정,"KIAT, 월드클래스 기업 돕는 셰르파 기관 2곳 추가",2023-06-27,2023,6,27,1,1,0.9933012
2,https://v.daum.net/v/20230627094150389,아이뉴스24,민혜정,"""차박에 안성맞춤""···삼성전자, '더 프리스타일 EV9 에디션' 출시",2023-06-27,2023,6,27,1,1,0.98706126
3,https://v.daum.net/v/20230627091505416,전자신문,정용철,"삼성과 기아의 콜라보, ‘더 프리스타일 EV9 에디션’ 출시",2023-06-27,2023,6,27,1,1,0.98631126
4,https://v.daum.net/v/20230626144245259,헤럴드경제,입력,"신라젠, 연구소 확장 이전…광교 지식산업센터 입주",2023-06-26,2023,6,26,0,1,0.99055487
5,https://v.daum.net/v/20230626160018947,지디넷코리아,장경윤,"LG이노텍, 베트남에 1.3조원 투자...카메라모듈 생산 2배 확대",2023-06-26,2023,6,26,0,2,0.99390656
6,https://v.daum.net/v/20230626173901670,매일경제,오찬종,LG이노텍 베트남에 카메라 모듈 추가 투자,2023-06-26,2023,6,26,0,2,0.99587554
7,https://n.news.naver.com/mnews/article/011/0004206551?sid=105,서울경제,윤민혁,방통위 개점휴업에…갤S23 불법보조금 기승,2023-06-26,2023,6,26,0,2,0.9939063
8,https://v.daum.net/v/20230626162400999,매일경제,오찬종,LG이노텍 베트남에 1.3조원 투자…韓은 첨단 기지로 변신,2023-06-26,2023,6,26,0,2,0.99632484
9,https://v.daum.net/v/20230626181217766,서울경제,윤민혁,방통위 개점휴업에···갤S23 불법보조금 기승,2023-06-26,2023,6,26,0,2,0.99405956
10,https://v.daum.net/v/20230627092131626,서울경제,허진,"“5G 도대체 차이가 뭐야?”···‘LTE 강자’ 알뜰폰 만족도, 통신 3사 또 추월",2023-06-27,2023,6,27,1,3,0.98862076
11,https://v.daum.net/v/20230627091314359,뉴스1,윤지원,"리브모바일, 알뜰폰 만족도 2년째 1위…이통3사도 추월",2023-06-27,2023,6,27,1,3,0.99156713
12,https://n.news.naver.com/mnews/article/011/0004206663?sid=105,서울경제,허진,"“5G 도대체 차이가 뭐야?”…‘LTE 강자’ 알뜰폰 만족도, 통신 3사 또 추월",2023-06-27,2023,6,27,1,3,0.9880447
13,https://n.news.naver.com/mnews/article/003/0011936984?sid=105,뉴시스,심지혜,알뜰폰 KB리브엠 이통3사 제치고 2년 연속 만족률 1위,2023-06-27,2023,6,27,1,3,0.99492204
14,https://v.daum.net/v/20230627114203929,매경게임진,안희찬,"마브렉스, MBX 생태계 토크노믹스 개편 계획 공개",2023-06-27,2023,6,27,1,3,0.9893881
15,https://v.daum.net/v/20230627113316541,게임동아,김남규,[도봉구청X스킬트리랩] 언리얼 게임 개발자를 꿈꾼다. 덕성여대 최원영 학생,2023-06-27,2023,6,27,1,4,0.9957833
16,https://v.daum.net/v/20230627090059947,아시아경제,오수연,'사이버 보안' 열공 나선 LGU+ 경영진…특강 진행,2023-06-27,2023,6,27,1,4,0.99612916
17,https://v.daum.net/v/20230627102649315,이데일리,함정선,"LG U+, 경영진 대상 '사이버 보안 특강' 진행",2023-06-27,2023,6,27,1,4,0.9957647
18,https://v.daum.net/v/20230627104502110,데일리안,남궁경,"LGU+ 경영진, 사이버 보안 강화 특강",2023-06-27,2023,6,27,1,4,0.9963533
19,https://v.daum.net/v/20230627113308527,게임동아,김남규,[도봉구청X스킬트리랩] 언리얼 게임 개발자를 꿈꾼다. 덕성여대 김채이 학생,2023-06-27,2023,6,27,1,4,0.99635315
20,https://v.daum.net/v/20230627085449749,뉴시스,오동현,"비브스튜디오스, 버추얼 프로덕션 첫 '예비유니콘' 선정",2023-06-27,2023,6,27,1,5,0.9947526
21,https://v.daum.net/v/20230626180916672,파이낸셜뉴스,김준혁,KT에스테이트 ‘스마트통합관제’… 공공기관으로 공급 확대 나선다,2023-06-26,2023,6,26,0,5,0.99481034
22,https://v.daum.net/v/20230626175620202,지디넷코리아,박수형,KT에스테이트 ‘스마트 통합관제서비스’ 공공기관으로 공급확대,2023-06-26,2023,6,26,0,5,0.9948386
23,https://v.daum.net/v/20230627100011176,스포츠동아,김명근,검은사막X카카오페이지 웹소설 공모전,2023-06-27,2023,6,27,1,5,0.97803485
24,https://v.daum.net/v/20230627101802928,한국경제,김주완,"비브스튜디오스, VR 프로덕션 업계 최초 예비유니콘 선정",2023-06-27,2023,6,27,1,5,0.9914136
25,https://v.daum.net/v/20230626143004720,뉴시스,윤현성,"""양자컴·메타버스 앞당길까""…난제 해결 위한 '나노기술지도' 그린다",2023-06-26,2023,6,26,0,6,0.99840987
26,https://v.daum.net/v/20230626150612431,동아사이언스,박정연,"나노기술로 AI, 양자컴 등 9대 난제 푼다...'국가나노기술지도' 마련",2023-06-26,2023,6,26,0,6,0.99888355
27,https://v.daum.net/v/20230626164038698,디지털타임스,이준기,AI반도체·양자컴퓨터 등 9개 난제 `나노기술`로 해결,2023-06-26,2023,6,26,0,6,0.99598074
28,https://v.daum.net/v/20230626172543253,아이뉴스24,문영수,"넥슨재단, 코딩교육 지역격차 해소·저변확대에 힘써",2023-06-26,2023,6,26,0,6,0.99582076
29,https://v.daum.net/v/20230626154636318,머니투데이,최우영,코딩교육도 지역격차? 이런 불평등 해소나선 넥슨재단,2023-06-26,2023,6,26,0,6,0.9958755
30,https://n.news.naver.com/mnews/article/277/0005278046?sid=105,아시아경제,오유교,SKT ‘0 청년 요금제’ 인기…연말까지 가입자 100만 간다,2023-06-27,2023,6,27,1,7,0.99548095
31,https://n.news.naver.com/mnews/article/018/0005517677?sid=105,이데일리,함정선,"SKT, 청년요금제 인기…신규·변경 고객 10명 중 7명 '선택'",2023-06-27,2023,6,27,1,7,0.99670905
32,https://n.news.naver.com/mnews/article/029/0002809469?sid=105,디지털타임스,김나인,데이터 50% 더 주는 SKT `0 청년 요금제` 통했다…10명 중 7명 선택,2023-06-27,2023,6,27,1,7,0.9943445
33,https://n.news.naver.com/mnews/article/119/0002725128?sid=105,데일리안,남궁경,10명 중 7명이 선택...SKT 청년요금제 인기,2023-06-27,2023,6,27,1,7,0.9975657
34,https://n.news.naver.com/mnews/article/138/0002151087?sid=105,디지털데일리,강소현,"SKT, 연말까지 ‘0 청년 요금제’ 가입자 100만명 채운다…청년 고객 10명 중 7명 가입",2023-06-27,2023,6,27,1,7,0.9967543
35,https://v.daum.net/v/20230627090855204,파이낸셜뉴스,김만기,ESG 경영 컨설팅해 지역 수출기업 돕는다,2023-06-27,2023,6,27,1,8,0.9931557
36,https://v.daum.net/v/20230627085043637,이데일리,김가은,"SK㈜ C&C, '클릭 ESG'로 지역 수출 기업 경쟁력 높인다",2023-06-27,2023,6,27,1,8,0.99374497
37,https://v.daum.net/v/20230627101430787,서울경제,허진,천차만별 ESG 기준···‘클릭ESG’로 수 분 안에 해결한다,2023-06-27,2023,6,27,1,8,0.99295145
38,https://n.news.naver.com/mnews/article/584/0000023333?sid=105,동아사이언스,김민수,"오염수 방류 임박...정부 ""식품 방사선 기준, 세계 어느나라보다 엄격""",2023-06-26,2023,6,26,0,8,0.9937032
39,https://v.daum.net/v/20230626141810267,동아사이언스,김민수,"오염수 방류 임박...정부 “식품 방사선 기준, 세계 어느나라보다 엄격”",2023-06-26,2023,6,26,0,8,0.9937032
40,https://n.news.naver.com/mnews/article/138/0002151049?sid=105,디지털데일리,백지영,K-클라우드 프로젝트 닻 올렸다…“2025년까지 1000억원 투자”,2023-06-26,2023,6,26,0,9,0.99830425
41,https://n.news.naver.com/mnews/article/014/0005032526?sid=105,파이낸셜뉴스,김미희,AI반도체 맞춤형 클라우드 R&D..과기정통부 1조 예타 추진(종합),2023-06-26,2023,6,26,0,9,0.9967982
42,https://v.daum.net/v/20230627092913916,디지털타임스,윤선영,"""네이버서 SRT 예매·자동차 검사·국립수목원 예약 한 번에""",2023-06-27,2023,6,27,1,9,0.9966387
43,https://v.daum.net/v/20230627092920924,데일리안,민단비,네이버지도 앱에서 SRT 예매 가능해졌다,2023-06-27,2023,6,27,1,9,0.99665064
44,https://v.daum.net/v/20230627102214125,지디넷코리아,김성현,네이버서 SRT 예매·자동차 검사한다,2023-06-27,2023,6,27,1,9,0.99707574
45,https://v.daum.net/v/20230627092430740,이데일리,김가은,"한글과컴퓨터, 포스코DX와 RPA 사업 확대 '맞손'",2023-06-27,2023,6,27,1,10,0.9931558
46,https://v.daum.net/v/20230627094558521,아이뉴스24,김혜경,"한컴, 포스코DX 손잡고 사무자동화솔루션 시장 공략",2023-06-27,2023,6,27,1,10,0.9854695
47,https://n.news.naver.com/mnews/article/014/0005032469?sid=105,파이낸셜뉴스,임우섭,"애플, 내년 초 30인치 '거대 아이맥' 출시한다 [글로벌 IT슈]",2023-06-26,2023,6,26,0,10,0.99026287
48,https://n.news.naver.com/mnews/article/003/0011936574?sid=105,뉴시스,윤정민,"삼성, '애플천하' 일본서 프리미엄폰 자급제 시장 진출",2023-06-26,2023,6,26,0,10,0.99469364
49,https://n.news.naver.com/mnews/article/030/0003111580?sid=105,전자신문,정보없음,"한글과컴퓨터, 포스코DX와 MOU 체결...“SDK 사업 확대 나선다”",2023-06-27,2023,6,27,1,10,0.9884817
50,https://v.daum.net/v/20230627120013515,동아사이언스,이승엽,"한국 첫 달 궤도선 ‘다누리’, 임무기간 2년 연장 확정",2023-06-27,2023,6,27,1,11,0.9938671
51,https://v.daum.net/v/20230627120104666,서울신문,유용하,한국 첫 달 궤도선 ‘다누리’ 임무기간 2년 연장한다,2023-06-27,2023,6,27,1,11,0.9943104
52,https://n.news.naver.com/mnews/article/032/0003232371?sid=105,경향신문,이정호,알뜰하게 연료 쓴 ‘다누리’ 달 관측 임무 연장…1년→3년,2023-06-27,2023,6,27,1,11,0.9942756
53,https://n.news.naver.com/mnews/article/003/0011937770?sid=105,뉴시스,윤현성,다누리 수명 3배 연장…2025년 12월까지 달탐사,2023-06-27,2023,6,27,1,11,0.9973243
54,https://n.news.naver.com/mnews/article/421/0006890889?sid=105,뉴스1,김승준,한국 첫 달 탐사선 다누리 2023년→2025년 임무 연장,2023-06-27,2023,6,27,1,11,0.995055
55,https://v.daum.net/v/20230627120046623,파이낸셜뉴스,구자윤,"과기정통부, SW 공급망 보안 체계 구축 위한 실증사업 착수",2023-06-27,2023,6,27,1,12,0.9967205
56,https://v.daum.net/v/20230627120045620,뉴시스,윤정민,"정부, SW공급망 공격 막을 보안 체계 실증사업 추진",2023-06-27,2023,6,27,1,12,0.9974404
57,https://v.daum.net/v/20230627120131738,전자신문,조재학,"과기정통부, SW공급망 보안체계 실증사업 착수",2023-06-27,2023,6,27,1,12,0.99339527
58,https://v.daum.net/v/20230627120002485,머니투데이,이정현,"과기정통부, SW 공급망 보안 실증사업 착수…SBOM 제출 의무화 추진",2023-06-27,2023,6,27,1,12,0.99500275
59,https://n.news.naver.com/mnews/article/421/0006890894?sid=105,뉴스1,윤지원,"""소프트웨어 공급망 사이버 위협 주의""…과기정통부, 보안 체계 구축",2023-06-27,2023,6,27,1,12,0.99164176
60,https://v.daum.net/v/20230627113521618,지디넷코리아,김한준,"데브시스터즈, WCG 2023에서 '쿠키런: 브레이버스' 선판매",2023-06-27,2023,6,27,1,13,0.99361825
61,https://v.daum.net/v/20230627090145981,게임톡,장동준,"쿠키런: 브레이버스, WCG 2023서 최초 공개",2023-06-27,2023,6,27,1,13,0.9935748
62,https://v.daum.net/v/20230627103905860,게임동아,조광민,블록체인과 게임의 미래 살펴본다. 제2회 블록체인 NFT 컨퍼런스' 개막,2023-06-27,2023,6,27,1,13,0.993984
63,https://v.daum.net/v/20230627100911590,지디넷코리아,김한준,"대한민국 NFT 블록체인 게임 컨퍼런스 개막...""블록체인 시장 해결책 찾을 것""",2023-06-27,2023,6,27,1,13,0.9956272
64,https://n.news.naver.com/mnews/article/366/0000912006?sid=105,조선비즈,변지희,"디아블로4, 디도스 공격에 서버 12시간 먹통… 블리자드 또 대형 사고쳤다",2023-06-26,2023,6,26,0,13,0.99587524
65,https://n.news.naver.com/mnews/article/023/0003771938?sid=105,조선일보,정보없음,기획사 10곳 중 8곳… “연예인 얼굴 무단 사용 막기 어렵다”,2023-06-26,2023,6,26,0,14,0.9912545
66,https://v.daum.net/v/20230626172138128,지디넷코리아,박수형,"""섣부른 창작자 추가보상권 입법 논의 중단해야""",2023-06-26,2023,6,26,0,14,0.9914137
67,https://v.daum.net/v/20230627101217698,디지털타임스,강민성,"SK바사, 세계 3대 독감 균주 공급처 `피터 도허티`와 연구 협력 계약",2023-06-27,2023,6,27,1,14,0.9942055
68,https://v.daum.net/v/20230626172403178,파이낸셜뉴스,김준혁,"작품 흥행 시에만 추가대가 지급? 플랫폼연대 ""추가보상권, 일부 이익만 대변""",2023-06-26,2023,6,26,0,14,0.99492204
69,https://v.daum.net/v/20230627105003289,비즈워치,권미란,"SK바사, 호주 도허티 연구소와 인플루엔자 백신 연구 협력",2023-06-27,2023,6,27,1,14,0.9948388
70,https://v.daum.net/v/20230627102841396,게임톡,장동준,스팀 넥스트 페스트 최고 화제작 'P의 거짓',2023-06-27,2023,6,27,1,15,0.9880447
71,https://v.daum.net/v/20230627112008867,파이낸셜뉴스,임수빈,네오위즈 'P의 거짓' 승승장구‥'스팀 넥스트 페스트' 최고 화제작,2023-06-27,2023,6,27,1,15,0.98848194
72,https://v.daum.net/v/20230627073124084,파이낸셜뉴스,홍창기,머스크와 ‘현피’ 뜨자던 저커버그의 메타 이것 내놓았다,2023-06-27,2023,6,27,1,15,0.9886205
73,https://v.daum.net/v/20230627094902642,쿠키뉴스,문대찬,"네오위즈 ‘P의 거짓’, ‘스팀 넥스트 페스트’ 최고 화제작 등극",2023-06-27,2023,6,27,1,15,0.9881941
74,https://v.daum.net/v/20230627094052357,데일리안,민단비,"네오위즈 ‘P의 거짓’, 스팀서 ‘인기 출시예정 제품’ 1위",2023-06-27,2023,6,27,1,15,0.98901784
75,https://v.daum.net/v/20230627120021550,뉴시스,심지혜,종이 자격증 대신 '온라인 배지'·NFT 공연티켓…블록체인이 바꾼다,2023-06-27,2023,6,27,1,16,0.99675417
76,https://v.daum.net/v/20230627120032588,지디넷코리아,김윤희,'온라인 주민투표' 등 공공 블록체인 사업 본격 착수,2023-06-27,2023,6,27,1,16,0.9971805
77,https://v.daum.net/v/20230626160314109,뉴시스,오동현,"위메이드 장현국 ""블록체인으로 투명한 사회 만들 것""",2023-06-26,2023,6,26,0,16,0.9950549
78,https://v.daum.net/v/20230627120030581,조선비즈,윤진우,"“전기차 배터리 관리하고 온라인 주민 투표 도입”…과기정통부, 블록체인 적용 사업 추진",2023-06-27,2023,6,27,1,16,0.99558645
79,https://v.daum.net/v/20230627120114706,디지털타임스,김나인,온라인 주민투표 구축·NFT 공연 티켓…블록체인 공공·민간분야 과제에 207억원 투입,2023-06-27,2023,6,27,1,16,0.9949492
80,https://v.daum.net/v/20230626161437636,연합뉴스,조승한,"노벨물리학상 수상자 ""정치인들, 잘못된 과학정보 만들어내""",2023-06-26,2023,6,26,0,17,0.9950807
81,https://v.daum.net/v/20230626160739315,지디넷코리아,한세희,"노벨물리학 수상학자 ""진정한 현실은 자연에 대한 정확한 관측서 나온다""",2023-06-26,2023,6,26,0,17,0.9950025
82,https://v.daum.net/v/20230626161509666,전자신문,이동근,‘한국 양자기술 놀랍군’,2023-06-26,2023,6,26,0,17,0.97137946
83,https://v.daum.net/v/20230626181356797,세계일보,이진경,노벨물리학상 수상자 “과학자는 관찰·실험으로 잘못된 정보 막아야”,2023-06-26,2023,6,26,0,17,0.98914367
84,https://v.daum.net/v/20230626161604714,전자신문,이동근,퀀텀코리아2023,2023-06-26,2023,6,26,0,17,0.97137946
85,https://v.daum.net/v/20230627084800576,매일경제,조광현,"‘게임베리 스튜디오’, 2분기에만 130만 유저 공략 성공",2023-06-27,2023,6,27,1,18,0.99310577
86,https://v.daum.net/v/20230627102801365,뉴시스,최은수,"컴투스홀딩스 '제노니아', 출시 당일 애플 매출 9위",2023-06-27,2023,6,27,1,18,0.9931559
87,https://v.daum.net/v/20230626163826606,뉴시스,최은수,"넷마블문화재단, 로봇이 바꿀 게임의 미래상 제시",2023-06-26,2023,6,26,0,18,0.9935308
88,https://v.daum.net/v/20230626203004917,MHN스포츠,이솔,내 게임친구는 '로봇'? 넷마블문화재단의 이색 콘서트,2023-06-26,2023,6,26,0,18,0.99366105
89,https://v.daum.net/v/20230626153150609,뉴스1,박소은,넷마블 게임콘서트 성료…'로봇과 게임' 주제로 비전 나눴다,2023-06-26,2023,6,26,0,18,0.9945404
